DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,FLOW_KIND,WELL_TYPE,AVG_DOWNHOLE_PRESSURE_PSI,AVG_DOWNHOLE_TEMPERATURE_F,AVG_DP_TUBING_PSI,AVG_ANNULUS_PRESS_PSI,DP_CHOKE_SIZE_PSI,AVG_WHP_P_PSI,AVG_WHT_P,BORE_OIL_VOL_STB_D,BORE_GAS_VOL_MSCF_D,BORE_WAT_VOL_STB_D,GOR_MSCF/STB,WCUT,AVG_CHOKE_SIZE_P_WAS_MISSING,AVG_DOWNHOLE_PRESSURE_PSI_WAS_MISSING,AVG_DOWNHOLE_TEMPERATURE_F_WAS_MISSING,AVG_DP_TUBING_PSI_WAS_MISSING,AVG_ANNULUS_PRESS_PSI_WAS_MISSING,DP_CHOKE_SIZE_PSI_WAS_MISSING,AVG_WHP_P_PSI_WAS_MISSING,AVG_WHT_P_WAS_MISSING,GOR_MSCF/STB_WAS_MISSING,WCUT_WAS_MISSING
2015-07-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.868220208333334,%,production,OP,3192.6304947415,222.714317375,2574.8886729676246,244.33696740125,202.96470566862504,617.7418217738749,172.858664,8650.375693,7175.093483701,7075.8475557,0.829454550685837,0.4499394065440932,0,0,0,0,0,0,0,0,0,0
2015-07-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.958684791666663,%,production,OP,3190.213977342375,222.71317925,2574.665495745125,240.32044517537497,200.911330183625,615.54848159725,170.02762587499998,8605.529347700001,7141.447403276,7088.175583300001,0.829867299817494,0.4516572482064847,0,0,0,0,0,0,0,0,0,0
2015-07-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.90773395833333,%,production,OP,3191.3242946,222.71178425,2577.007660017875,238.696992538625,199.498708409625,614.316634582125,166.188805625,8581.2506811,7202.450016056001,7555.256873900001,0.8393240430464554,0.4682089261352563,0,0,0,0,0,0,0,0,0,0
2015-07-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.916368958333333,%,production,OP,3193.3312851196247,222.709105625,2579.88044883525,240.786252842125,198.632825506375,613.450836284375,170.79730925,8457.0898317,7125.882096104001,7640.2951051,0.8425926929845079,0.4746295833203088,0,0,0,0,0,0,0,0,0,0
2015-07-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.949071666666665,%,production,OP,3193.635883049375,222.706211,2581.58297739825,240.824310209,197.345873116125,612.052905651125,171.214442375,8398.6574968,7054.703199372001,7588.655765,0.839979866075017,0.4746673590948075,0,0,0,0,0,0,0,0,0,0
2015-07-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.875144166666665,%,production,OP,3196.391121589375,222.70297325,2583.86231000075,238.38770202525,197.669365267,612.528811588625,167.641163,8456.8382393,7125.980270970001,7620.5451017,0.8426293691955307,0.4739916278705841,0,0,0,0,0,0,0,0,0,0
2015-07-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.839202083333333,%,production,OP,3199.158368067125,222.700611875,2587.478569649375,240.91388930375,196.869441415875,611.67979841775,172.525542875,8525.1455759,7278.957901018,7620.670897899999,0.8538221237646796,0.4719904323368316,0,0,0,0,0,0,0,0,0,0
2015-07-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.871744791666668,%,production,OP,3199.962017581875,222.69671525,2588.54564745325,239.38582936825,196.728358723,611.4163701286251,170.0986565,8534.957679500001,7241.282413323,7614.506884099999,0.8484262822668398,0.4715021265325834,0,0,0,0,0,0,0,0,0,0
2015-07-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.847274166666665,%,production,OP,3202.680839497375,222.686148125,2591.373253912,238.97038312537495,196.756819408875,611.3075855853749,171.763103375,8443.8812307,7140.207857306001,7647.842877100001,0.845607329405091,0.4752655977610832,0,0,0,0,0,0,0,0,0,0
2015-07-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.33420020833333,%,production,OP,3194.365789806,222.694334,2588.82271837925,238.64576088675,190.812811660375,605.54307142675,172.5997475,8460.7379215,7157.303350429001,7707.218683499999,0.8459431573032445,0.4766971406341178,0,0,0,0,0,0,0,0,0,0
2015-07-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.471388125,%,production,OP,3193.44411561875,222.69622775,2589.01337083025,237.942867457625,189.58559377475,604.4307447885,172.27142337499998,8384.1280357,7070.374803791001,7709.483015100001,0.8433047269417908,0.4790399737364579,0,0,0,0,0,0,0,0,0,0
2015-07-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.4451325,%,production,OP,3194.0817933155004,222.69590375,2590.406608879875,238.44316697375,188.86236480937495,603.675184435625,172.731754625,8310.7888511,7009.842229668001,7709.7346075,0.8434629197371789,0.4812411172096456,0,0,0,0,0,0,0,0,0,0
2015-07-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.460161875,%,production,OP,3193.843217892,222.695733125,2590.91107219525,235.667499227125,188.1200029145,602.93214569675,172.78853375,8171.092170999999,6934.532925624001,7630.0427148,0.8486665895454384,0.4828794115071372,0,0,0,0,0,0,0,0,0,0
2015-07-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.79594125,%,production,OP,3190.046089814125,222.70215275,2589.6996694948757,233.657236287625,185.77214590025,600.34642031925,172.17535925,8400.104153100001,7110.986355644,8749.8175891,0.8465354983747122,0.5101957735217961,0,0,0,0,0,0,0,0,0,0
2015-07-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.80302770833333,%,production,OP,3191.7384355008758,222.7039925,2591.2772961668747,232.95828003587505,185.8951441675,600.461139334,171.49746199999998,8242.481514500001,6938.856857492,7756.1534053,0.8418407545452553,0.4848009498423481,0,0,0,0,0,0,0,0,0,0
2015-07-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.963718333333333,%,production,OP,3190.514900976125,222.707705375,2591.648732441625,234.508820861375,184.288932923,598.8661685345,171.94859000000002,8111.905058900001,6818.447150078,7786.9734743,0.8405481943599821,0.4897813048913645,0,0,0,0,0,0,0,0,0,0
2015-08-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.950137291666667,%,production,OP,3190.26407286325,222.70812275,2592.0213924745,233.353257791,183.706774564,598.24268038875,169.90305087500002,8072.9082369,6772.560288339,7772.318217,0.8389244730149028,0.4905148083312494,0,0,0,0,0,0,0,0,0,0
2015-08-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.76853583333333,%,production,OP,3192.2841651488748,222.7064945,2594.389436965376,234.433612615125,183.40081085975,597.8947281835,171.259223375,8033.8485168,6712.25796606,7750.8070668,0.8354972031179885,0.4910342848945632,0,0,0,0,0,0,0,0,0,0
2015-08-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.88206770833333,%,production,OP,3192.5803841125003,222.707008625,2595.69121042625,231.811609607875,182.67087086525,596.8891736862499,168.1895,7974.0953218,6722.893694259,7765.0849355,0.8430917142261393,0.4933601883045002,0,0,0,0,0,0,0,0,0,0
2015-08-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.87449979166667,%,production,OP,3193.854533877625,222.70216175,2597.358824112375,232.042757877125,182.44231515025,596.49570976525,170.121923375,8005.166983200001,6767.446366632001,7768.921719600001,0.8453847847064858,0.4925116034260012,0,0,0,0,0,0,0,0,0,0
2015-08-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.88179166666667,%,production,OP,3195.248898993375,222.709730375,2598.948077997375,232.09212216475,181.67329950125,596.300820996,170.79786199999998,8030.263325100001,6634.699115626,7743.573785300001,0.8262118995385969,0.4909124984050019,0,0,0,0,0,0,0,0,0,0
2015-08-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.86383125,%,production,OP,3197.3100491195,222.72781625,2600.589503259625,231.931740353,182.3765222875,596.720545859875,170.24873825,7900.5045448,6596.911327185,7776.1550011,0.8349987383434889,0.496033927274624,0,0,0,0,0,0,0,0,0,0
2015-08-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.68044875,%,production,OP,3198.995454133625,222.72669875,2603.01356263475,233.79024217687495,181.4971810665,595.981891498875,173.134119125,7778.5451289,6668.891161313001,7738.982224,0.8573442784995553,0.4987252187800202,0,0,0,0,0,0,0,0,0,0
2015-08-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.749951666666668,%,production,OP,3199.0178171802504,222.724611125,2603.3930485185,232.36114650337495,181.15765315175,595.6247686617501,171.3199745,7651.8054574,6662.838928027,7761.2481514,0.8707538325590103,0.5035503248343182,0,0,0,0,0,0,0,0,0,0
2015-08-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.85224333333333,%,production,OP,3199.39031102375,222.726389375,2604.865531705375,230.73998123675,180.292845947,594.524779318375,169.8059765,7733.8874779,6653.740448719001,7768.858821500001,0.8603358230556654,0.5011279080146385,0,0,0,0,0,0,0,0,0,0
2015-08-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.835802291666667,%,production,OP,3200.10986871475,222.73437725,2606.1669516361253,230.944530141125,179.5163004085,593.942917078625,171.394791875,7684.323775100001,6614.474740083001,7764.770445,0.8607751226615803,0.502603604740637,0,0,0,0,0,0,0,0,0,0
2015-08-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.765825,%,production,OP,3199.9574579497503,222.728507,2606.7431120695,230.222564215,178.548640110375,593.21434588025,170.503015625,7557.2696131,6579.666452881001,7369.959071300001,0.8706406929660955,0.493725876860326,0,0,0,0,0,0,0,0,0,0
2015-08-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.73385333333333,%,production,OP,3200.630805929625,222.7208795,2608.441763887625,231.39537169925,177.75369589725,592.189042042,172.158411125,7616.8341138,6544.703487293001,7657.843675,0.8592419618848547,0.5013424034787192,0,0,0,0,0,0,0,0,0,0
2015-08-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.851489791666665,%,production,OP,3200.1439103420003,222.718261625,2609.0759516075,230.671435673625,176.70919265375,591.0679587345,171.9456065,7581.2966873,6559.671269741,7659.164535100001,0.8652439734655945,0.5025546421024828,0,0,0,0,0,0,0,0,0,0
2015-08-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.797008541666667,%,production,OP,3200.72165108525,222.713478875,2610.67439727575,228.478086432125,175.907655254875,590.0472538094999,169.9771835,7585.3850638,6547.52548497,7649.1637372,0.8631764148951365,0.5020932248874943,0,0,0,0,0,0,0,0,0,0
2015-08-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.77249583333333,%,production,OP,3202.022342804375,222.70978625,2612.101846163625,227.91986538637505,175.5506472395,589.92049664075,167.85489425,7578.277578499999,6471.492229576,7654.9503624,0.8539529150972232,0.5025166295744232,0,0,0,0,0,0,0,0,0,0
2015-08-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.693902291666667,%,production,OP,3204.217245161125,222.705648875,2615.490628817375,230.04200701312504,174.57225110775002,588.72661634375,172.84691225,7544.8157893,6366.439825751,7492.6732644,0.8438164699501128,0.4982662489490834,0,0,0,0,0,0,0,0,0,0
2015-08-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.730771875,%,production,OP,3205.5895433495,222.70427075,2617.7162520355,227.510015193,173.6178950245,587.8732913140001,172.91875775,7458.3309018,6343.749424707,7490.0315442,0.8505588593791131,0.5010603382984096,0,0,0,0,0,0,0,0,0,0
2015-08-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.717680833333333,%,production,OP,3206.2612626735,222.698577875,2618.771412550375,225.04949991225,173.42036233337498,587.489850123125,170.2483565,7501.856387000001,6339.771930046,7225.9224223,0.8450937478664905,0.4906321934803312,0,0,0,0,0,0,0,0,0,0
2015-08-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.24978958333333,%,production,OP,3206.155098714893,222.6978469361702,2618.720179098383,224.4392505985532,173.50779292417022,587.4349196165107,166.37320017021278,7497.0132333,6338.213845482001,7955.8548728,0.8454318604279795,0.5148464879253992,0,0,0,0,0,0,0,0,0,0
2015-08-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.770577916666667,%,production,OP,3207.336940022125,222.692752625,2621.0983538763758,223.680791414375,172.26571481537502,586.23858614575,168.939474125,7577.459903200001,6387.986383662001,7784.5833465,0.8430247688891526,0.5067414028177549,0,0,0,0,0,0,0,0,0,0
2015-08-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.258814791666666,%,production,OP,3207.992634511532,222.68913225531915,2622.880683619914,220.98059113085105,171.20724337097872,585.111950891617,169.01612868085107,7416.943952,6272.403489444,7494.1828188,0.8456857069484296,0.502589974184622,0,0,0,0,0,0,0,0,0,0
2015-08-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.231304166666668,%,production,OP,3207.8394558680425,222.69437217021277,2623.463906105234,219.0830342895319,170.33973097608512,584.3755497628085,169.3498525106383,7400.779140300001,6208.9860574780005,7393.4829607,0.8389638360733881,0.4997534118447345,0,0,0,0,0,0,0,0,0,0
2015-08-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.70406291666667,%,production,OP,3207.033852904875,222.700226,2623.797251196625,216.169421454,169.51152477925,583.2366017082501,170.29927700000002,7316.558584400001,6106.017927247,7632.4328426,0.8345478077994135,0.5105650692136156,0,0,0,0,0,0,0,0,0,0
2015-08-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.690365208333333,%,production,OP,3205.3111187355,222.695991875,2623.8159036877496,214.03881927725,167.53869373025,581.49521504775,171.102228125,7296.871479099999,6130.085248444,7554.1876062,0.8400977413405243,0.5086632248118486,0,0,0,0,0,0,0,0,0,0
2015-08-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,24.737421875,%,production,OP,3203.679123964875,222.67690775,2624.09123415775,211.065815245125,165.43572733575,579.5878898071251,171.06909987499998,7287.625458400001,6102.321537598,7524.2481106,0.8373538915291299,0.5079876003227313,0,0,0,0,0,0,0,0,0,0
2015-08-26,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,14.27528,15.651210208333334,%,production,OP,3210.978888044686,222.66587622982388,2633.9338624490133,5.615223267132464,162.8958106165891,577.0450255956728,168.6454066349886,4220.839898599999,3607.517381274,4889.6353959,0.8546918309956674,0.5367047533570368,0,0,0,0,0,0,0,0,0,0
2015-08-27,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,1.0719985416666666,%,production,OP,4275.228416142,219.90362,4275.043057578,0.0,0.185358564,0.185358564,64.94342,0.0,0.0,0.0,0.8781047510649639,0.5515664129161332,0,0,0,0,0,0,0,0,1,1
2015-08-28,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.8618835416666667,%,production,OP,4366.880103912,219.179192,4365.478891794,0.0,1.401212118,1.401212118,57.876494,0.0,0.0,0.0,0.9015176711342604,0.5664280724752295,0,0,0,0,0,0,0,0,1,1
2015-08-29,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.8454420833333334,%,production,OP,4217.53316997,210.073928,4214.88115014,0.0,2.65201983,2.65201983,58.548992,0.0,0.0,0.0,0.9249305912035568,0.5812897320343259,0,0,0,0,0,0,0,0,1,1
2015-08-30,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.8744445833333333,%,production,OP,4459.487156988,218.52437,4456.237145484,0.0,3.21621765,3.250011504,58.541612,0.0,0.0,0.0,0.9483435112728533,0.5961513915934222,0,0,0,0,0,0,0,0,1,1
2015-08-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,17.74153,8.138054375,%,production,OP,3890.35538074226,221.17717250596647,2892.089374361012,73.22781413671764,570.6978307941395,998.2660063812476,142.6792754390281,2813.8722997,2734.3985042090003,4419.9752832,0.9717564313421498,0.6110130511525186,0,0,0,0,0,0,0,0,0,0
2015-09-01,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,25.694886666666665,%,production,OP,3332.78094982825,222.376868375,2734.2007267323747,196.051369685,181.07405385287495,598.580223095875,174.302414375,7260.579275399999,6560.375444859001,8268.710022199999,0.9035608862624224,0.532459011081589,0,0,0,0,0,0,0,0,0,0
2015-09-02,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,29.590096666666668,%,production,OP,3223.520255889125,222.61934075,2685.7763246285,195.25166943412495,117.343069440625,537.743931260625,174.294518375,7502.485368,6464.761247756001,8321.7331205,0.8616826199128418,0.5258858834986188,0,0,0,0,0,0,0,0,0,0
2015-09-03,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.28412458333333,%,production,OP,3238.967721463125,222.550746125,2669.779832813625,193.8727418005,134.2763375245,569.1878886495,173.46978612499998,6909.6707755,6131.683944913001,7992.461567,0.8874060927265088,0.5363300622559881,0,0,0,0,0,0,0,0,0,0
2015-09-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,23.212830208333333,%,production,OP,3354.326027457625,222.29414975,2734.210105856376,191.180682417625,194.174266737625,620.11592160125,168.096418625,6011.1085189000005,5236.08584871,7496.635844699999,0.8710682617435385,0.5549879863659223,0,0,0,0,0,0,0,0,0,0
2015-09-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.444494375,%,production,OP,3196.146430396875,222.52001075,2651.0903902365003,192.017717867,128.713105893625,545.056040160375,172.082906375,6786.7678881,5764.0399074160005,8172.7904197,0.849305590297664,0.5463256502325112,0,0,0,0,0,0,0,0,0,0
2015-09-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.465986041666667,%,production,OP,3190.8211366266246,222.493093625,2647.5637761583757,191.82616497175,126.95661412975,543.25736046825,172.709718875,6563.7312255,5531.940398312,7452.4184804,0.8428042234301875,0.5317022603763255,0,0,0,0,0,0,0,0,0,0
2015-09-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.47289645833333,%,production,OP,3186.802175949375,222.479621,2644.2075484923757,191.34181057075,126.511513659125,542.594627457,173.1774815,6518.0672049,5479.850862665,7801.5029354,0.8407171467249503,0.5448140453213742,0,0,0,0,0,0,0,0,0,0
2015-09-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.49162,%,production,OP,3184.0360988405,222.471666125,2641.913509641,190.69396208425,126.032543793875,542.1225891995,173.436293375,6464.981208499999,5442.04117911,7930.3182442,0.8417721573505793,0.550896372128791,0,0,0,0,0,0,0,0,0,0
2015-09-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.2228325,%,production,OP,3184.8000139865,222.475041125,2641.390671824,191.5354302575,127.4296011775,543.4093421625,173.417838125,6466.0504762,5426.065868271,7945.0992977,0.8391623121785181,0.551316128300141,0,0,0,0,0,0,0,0,0,0
2015-09-10,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.955433541666668,%,production,OP,3186.84968495925,222.477835625,2641.0073726495,189.37016097712495,129.921580639375,545.84231230975,171.477090125,6441.960503900001,5406.627951097001,8114.861269600001,0.8392830020959918,0.5574610581804826,0,0,0,0,0,0,0,0,0,0
2015-09-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.97214645833333,%,production,OP,3188.2882745785,222.475459625,2642.573085054125,187.251173926875,129.51675540837502,545.715189524375,169.451873375,6463.2200617,5459.925249484001,8113.4775114,0.8447685824344181,0.5566060124875405,0,0,0,0,0,0,0,0,0,0
2015-09-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.961829583333333,%,production,OP,3188.360143929125,222.472783625,2643.042367589625,185.276856238375,129.34918515074995,545.3177763395,169.18370299999998,6550.0194397,5453.712334313001,8038.754568599999,0.8326253661565909,0.5510233117619415,0,0,0,0,0,0,0,0,0,0
2015-09-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.006913333333333,%,production,OP,3188.75867511525,222.469331,2644.2953841095,184.85054121037496,128.26574222587502,544.4632910057501,170.644196,6494.920704099999,5397.341950732,8048.3779779,0.831009676118888,0.5534080096877433,0,0,0,0,0,0,0,0,0,0
2015-09-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.964442708333333,%,production,OP,3187.993110162,222.47237525,2643.895879960125,182.82788658675003,127.83738155775,544.097230201875,171.31128462499998,6323.5233816,5326.007669320001,8013.658226699999,0.8422531787922947,0.5589423671707401,0,0,0,0,0,0,0,0,0,0
2015-09-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.02110958333333,%,production,OP,3186.2982081805,222.477889625,2642.8139992153747,182.6820206615,127.131128081625,543.4842089651249,172.53597574999998,6547.6293119,5447.440443593,7979.378762199999,0.8319714180661603,0.5492788825819077,0,0,0,0,0,0,0,0,0,0
2015-09-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.069586875,%,production,OP,3185.0562780027503,222.484935875,2641.756128302875,182.11461085412495,126.90745833425,543.300149699875,172.092070625,6611.9740682,5475.851826037,7945.8540749,0.8281720057513338,0.5458131526759444,0,0,0,0,0,0,0,0,0,0
2015-09-17,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.980816875,%,production,OP,3184.618489864625,222.4911875,2642.161358431625,180.23209013312496,125.900196618875,542.457131433,173.50906137500002,6546.7487385,5459.884637579001,8005.166983200001,0.8339841432237366,0.5501108676201715,0,0,0,0,0,0,0,0,0,0
2015-09-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.00517895833333,%,production,OP,3184.2468360328758,222.4989215,2642.0156012848747,178.94785418375,125.916259577375,542.231234748,173.493722375,6810.4175737,5594.297682984,7459.525965700001,0.8214324044663095,0.522743901901496,0,0,0,0,0,0,0,0,0,0
2015-09-19,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.030642291666663,%,production,OP,3185.256209864125,222.500582,2643.370609735,178.39266080625,124.809671005,541.885600129125,173.56357962500002,6613.7981131,5418.5131133820005,7317.6278521,0.8192740420439371,0.525260506022791,0,0,0,0,0,0,0,0,0,0
2015-09-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.994723541666666,%,production,OP,3186.679380131,222.499240625,2643.9489366735,178.8848049565,124.689008453875,542.7304434575,173.326172,6331.3856441,5341.262207132,6929.106288400001,0.8436166279192515,0.5225376497094747,0,0,0,0,0,0,0,0,0,0
2015-09-21,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,27.008797708333333,%,production,OP,3187.01917394875,222.49856075,2644.29342005325,176.430021698375,123.991865177125,542.7257538955,172.027165625,6702.2328417,5671.433816459,7181.8308542,0.8462006543807957,0.5172715288191031,0,0,0,0,0,0,0,0,0,0
2015-09-22,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.72458,19.040287291666665,%,production,OP,3356.1950929014874,220.72507504676787,2715.128459081605,172.55091780668005,212.6299136286791,641.0666338198826,166.9208189368094,5100.9101138000005,4475.88042769,5515.534389,0.8774670260471665,0.5195274545583809,0,0,0,0,0,0,0,0,0,0
2015-09-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.49394875,%,production,OP,3208.687147110125,222.5465435,2656.175023662,176.292682798875,129.568624623125,552.5121234481251,172.525534625,6731.291763900001,5698.927016703,7731.1199615,0.846632001195731,0.5345664408047527,0,0,0,0,0,0,0,0,0,0
2015-09-24,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.977477083333333,%,production,OP,3197.792345793875,222.538007,2652.06074884575,175.24827322575,122.494565384125,545.731596948125,169.24756925,6726.448610200001,5692.311160805,7862.4511943,0.8462580316414173,0.5389337989609605,0,0,0,0,0,0,0,0,0,0
2015-09-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,26.982303541666667,%,production,OP,3196.6866969468747,222.519532625,2652.4070028977503,174.619669468875,121.43158490375,544.279694049125,171.12197975,6717.013895200001,5755.084452643,8481.9974793,0.8567921017337186,0.5580624469780049,0,0,0,0,0,0,0,0,0,0
